"code","iso","country","NOX.raw.1970","NOX.raw.1971","NOX.raw.1972","NOX.raw.1973","NOX.raw.1974","NOX.raw.1975","NOX.raw.1976","NOX.raw.1977","NOX.raw.1978","NOX.raw.1979","NOX.raw.1980","NOX.raw.1981","NOX.raw.1982","NOX.raw.1983","NOX.raw.1984","NOX.raw.1985","NOX.raw.1986","NOX.raw.1987","NOX.raw.1988","NOX.raw.1989","NOX.raw.1990","NOX.raw.1991","NOX.raw.1992","NOX.raw.1993","NOX.raw.1994","NOX.raw.1995","NOX.raw.1996","NOX.raw.1997","NOX.raw.1998","NOX.raw.1999","NOX.raw.2000","NOX.raw.2001","NOX.raw.2002","NOX.raw.2003","NOX.raw.2004","NOX.raw.2005","NOX.raw.2006","NOX.raw.2007","NOX.raw.2008","NOX.raw.2009","NOX.raw.2010"
533,"ABW","Aruba",0.0653934533198,0.0653905833198,0.0653683316546,0.0672424351511,0.0667980021464,0.0656474548981,0.35513869892,0.37378709909,1.1789265768,1.3546379138,1.440790843466,1.65643913158,1.784011802248,1.673187668731,1.750151412712,2.011158902905,1.449832331196,2.481085376547,2.515205645819,2.695952118493,2.711341786034,2.722882156692,2.830358693512,3.09983275734,3.186366749841,3.151336180511,0.78682144333331,3.7838096187225,0.6829658995296,0.54285279905944,0.535417658875901,0.47848914064014,0.467128677016912,0.419468957185923,0.39100040610578,0.39940104731559,0.4410720787038,0.44239210972218,0.4488875083774,0.42117543797677,0.42117543797677
36,"AUS","Australia",838.9785615647,851.4995180738,858.359027007901,927.38399997,974.8794982637,1000.8337570859,1017.629536494,1084.4842792333,1101.9319521129,1118.466326604,1159.443104553,1176.84948235,1188.279242986,1160.359204163,1189.4676893,1218.527512569,1211.9609924856,1230.9226515491,1268.620270367,1317.3430725876,1348.8190694177,1318.9622503739,1339.8151416983,1364.6688490841,1373.0468521923,1405.4783101405,1414.2941527935,1338.202278096,1335.691715169,1310.378659624,1271.904142799,1295.401458104,1269.41766964,1270.362581293,1270.4626925833,1227.219712409,1220.8222214688,1244.02636966,1274.440745233,1264.85023841,1245.970768147
40,"AUT","Austria",193.5084554688,205.000640913,215.4937688263,228.8125803868,212.0487013275,206.1607000882,218.0244964112,216.7269510095,223.6546367832,238.0367596622,220.8686074577,211.1326237831,198.4307013876,198.515897087,200.2299286576,202.1952721239,198.5019612203,196.7221003265,184.2554780698,184.3245132064,192.2012305331,201.488439946174,188.118720904891,188.03830054067,181.69280020958,180.84864070693,189.6245441602,179.3623745435,183.7241442512,172.5289076959,169.401463732,177.1557837324,181.5741110814,190.3519612852,192.6907105646,201.0717180781,190.45942633891,187.39273854841,182.72624153329,170.71104478879,171.3519781999
31,"AZE","Azerbaijan",69.442451252,69.6430476648,74.6878759936,80.6496293511,87.7065875428,101.2943528583,105.0479677154,108.3702405688,112.0407860083,115.6717999029,120.864766678,126.207674114,130.3034096948,134.3561456886,138.244185807,143.8484366933,146.6257412247,149.287297727,151.2425357662,148.8480831282,156.9238040058,143.3165791938,136.7504626589,123.8499744094,117.0128090118,102.7433465619,91.697048247413,83.244780613899,83.83327278731,82.715094134014,92.502224037669,77.150012610328,74.22067761222,82.56000448763,88.15219217269,102.41022824236,97.973074968783,73.593092281994,77.58202292973,62.401176004125,59.967693064619
44,"BHS","Bahamas",10.48242317786,10.46580908764,10.72396002948,11.99895706138,10.30152797665,14.02190070257,13.90676383698,14.5127795009,16.56237818654,14.36265529293,15.27705733739,16.04084503808,16.83315256319,13.24292625706,13.85623882443,12.43511376558,12.10123717603,13.90102458326,15.84678753013,15.77581237894,16.51086461099,17.41028803904,17.82145084893,16.54658064461,17.9138001618,22.66395238535,25.962633906888,25.513294928195,28.493011082741,25.250867163034,25.673863376323,25.584483632823,25.903981326894,28.579539050784,28.127989700334,28.62228397696,29.789434225964,30.89277218406,31.70322385755,29.29882088711,29.28054091177
48,"BHR","Bahrain",4.729956282428,4.731318307318,5.575550533428,7.160269857528,8.772828601728,10.654980203128,12.560888935113,14.819295446708,16.227232234726,16.750408564335,17.13104664202,18.94641996382,20.66185657511,22.820047849996,22.55116077237,25.69387157767,27.432086087692,26.859843658412,27.834782986459,28.288942717167,29.63959606369,29.27680382792,31.81149600862,31.55298451576,32.217636473306,32.053066328638,32.563256057786,31.962480146339,34.127765159849,33.665952014267,33.92681102877,34.825179993187,37.206647273681,39.410189121011,41.26354016321,43.685030681264,50.240791520708,49.499464776724,46.837291203653,46.31016768898,45.6839173872
50,"BGD","Bangladesh",58.307587172,56.07328659,55.601833398,60.49694747,64.5411299378,70.3168895623,70.9832538121,73.8012288801,77.4890899395,81.936536922,85.466937672,83.144471863,89.685682055,86.858637909,87.104794187,93.710178954,98.731335641,100.680909013,104.896631486,111.033383738,115.039199665,112.8151020743,120.0569081789,122.068032874,125.4213680263,147.9688647418,148.8405548968,162.7789810006,164.7859072431,169.7712763157,178.4848462007,200.5049088937,207.0667055163,210.9162391803,224.2524302574,251.2606284729,273.704062032,302.0901811294,347.4164309435,379.0849882467,414.6689911628
52,"BRB","Barbados",9.00273171216,8.87931023056,8.60599990959,7.85823774667,6.75455126564,8.2498572278,6.4660879982,6.643906717,7.4778250171,6.5378208379,7.18943380748,6.85173954068,7.58495343111,8.17744772801,8.8555252223,9.50936930633,10.3724735951,11.4432485018,10.4970511422,9.178714968,9.6088523535,10.9318296842,11.6315900738,9.3797593231,9.00418488432,9.7002581948,9.4595172096,10.032776594,10.4312385409,9.9353846297,11.62898641763,10.68986080265,10.36063392636,9.98197073861001,9.77263011121,11.11108067181,10.76666359778,10.74925448993,10.60913316985,9.85255290424,9.70135137895
112,"BLR","Belarus",313.570679558,315.270216469,324.054450812,343.537257522,364.498519066,401.617670305,414.211001335,422.173459077,432.330860591,440.59940893,450.09685615,462.982422385,468.021859944,468.665304573,466.783724001,465.991987061,469.453656259,474.619426277,463.332365111,466.919899274,346.513188854,339.989516484,296.955703744,266.865867494,212.83552268,190.82935608,189.174858753,190.385418125,186.097249775,175.427178514,163.385929826,157.707934046,152.12634587,150.37306987,158.41117965,158.58019914,165.106191497,160.66788919,172.156070311,176.008946701,175.719404891
56,"BEL","Belgium",385.683669898,364.308007922,381.523494096,397.084131113,427.9809407211,388.8844627286,424.5070431482,427.6857532213,443.3654218661,447.4830813855,436.603616562,397.954088894,391.2048581331,357.7782043104,353.9889924231,343.9773252016,349.4139746878,347.3008363834,350.7622786773,350.9584038614,348.9075912706,358.1451712738,370.3058843776,347.5569787092,348.3874205248,320.8660188026,335.0313683578,321.3845052588,306.6867207038,290.3518788712,276.9397136727,279.8383741556,258.3154511665,273.2232799031,263.902674481448,262.287461936496,257.044688344596,247.516686932296,248.454887050596,239.695109996296,239.484545079396
84,"BLZ","Belize",1.4382623567,1.39781395276,1.46174055461,1.66487937855,1.89402549803,1.86503430566,2.01201443736,2.2692204591,2.5000595382,2.3793489249,2.68453015591,2.34833344307,2.33618795271,2.53251288558,2.59865609437,2.51699569458,2.99876860274,3.27902502662,2.411904164167,2.84190593974,3.64377258149,4.09999910569,3.83044697759,3.59642816419,3.66384319814,4.25049109005,4.25388640584,5.68987749668,6.68049734880001,6.61391790715,9.19314295468,11.173561865,8.87710512218,8.57096468792,8.78901859067,8.67926273771999,9.03083570969,8.87066404452,8.94824410762,8.31747708803,7.95606484731
204,"BEN","Benin",5.406131981,5.3632335184,6.186144634,6.619215941,6.229687347,6.6487492905,4.740152375,5.5394707285,6.028592155,6.097366403,6.177609849,5.645755316,6.494653201,7.354020637,7.2486840555,7.59643474915,7.10878836525,6.95112809993,6.86889406289,6.7372434555,6.866381519,6.7112689089,6.7646739903,6.9838115822,7.2940082086,7.40781209909,11.31087540737,13.1658985697,14.17121367964,15.91836573693,16.2019383565,17.453249117285,19.923147257285,21.830516856927,22.41463202714,24.25805426021,29.384078321027,36.07901537385,36.76706328807,40.0699767395,42.062848562
60,"BMU","Bermuda",0.86738910706,0.86718420879,0.96256182656,1.106804398276,1.767797654878,2.009760833233,2.666861364098,2.832766712113,3.076855008393,2.74655317144,3.162515192124,2.64252849478,2.88777639428,3.43129333865,3.50756133583,3.347160295332,3.308650603376,3.6080551954,5.99413362746,6.23139352785,4.47116860861,4.405256404,3.76911648596,3.797072337902,3.947880782832,4.02850179455,4.25836999405,4.22718219276,4.719734006023,4.460791043302,4.817084519809,4.6988296109,4.705050578483,4.80857040542,5.107036205422,5.28638228275,5.276230007464,5.308159613051,5.437162007702,5.024127984697,5.025343631251
